nconst,actor_name,actor_star_power,actor_movies,actor_avg_budget,actor_avg_revenue,actor_avg_roi,actor_avg_rating,actor_success_rate
nm0000545,Helen Mirren,4,18,17.644997029643875,18.652393743547147,1.3397182721140306,6.699999999999999,0.4444444444444444
nm0000546,Matthew Modine,3,5,17.91980546754119,19.310921497511963,1.2110826701027844,6.42,0.6
nm0000547,Alfred Molina,4,25,18.032072767659887,19.011489414879932,1.0975067694272957,6.444,0.36
nm0000551,Dermot Mulroney,4,13,16.673747606466456,17.75229216855195,1.3741408187433626,6.43076923076923,0.5384615384615384
nm0000552,Eddie Murphy,4,22,18.134210072004073,19.232182775035245,1.6476650196147784,5.418181818181818,0.5454545454545454
nm0000553,Liam Neeson,4,27,17.91447408263253,18.8590676649777,1.3072983903624527,6.544444444444444,0.5185185185185185
nm0000554,Sam Neill,3,7,17.50081221581993,18.548355159172225,1.2389928177195468,5.7,0.5714285714285714
nm0000558,Leslie Nielsen,1,7,16.872640310905854,17.4687576900843,0.9785843122678836,4.414285714285714,0.42857142857142855
nm0000560,Nick Nolte,4,14,17.657264389001803,18.42856825062615,1.183643541188291,6.1499999999999995,0.2857142857142857
nm0000562,Jeremy Northam,1,6,17.06910985752576,17.00135348135715,0.6844862307103354,6.233333333333333,0.16666666666666666
nm0000563,Chris O'Donnell,1,5,17.581351076362488,18.311567752109564,1.0958980127153233,5.84,0.4
nm0000565,Lena Olin,1,6,17.515165109978238,17.498892997807964,1.0260372524044288,6.033333333333334,0.3333333333333333
nm0000566,Julia Ormond,1,6,17.248960015739033,18.014253703335438,1.0226589254825484,6.433333333333334,0.3333333333333333
nm0000568,Frank Oz,3,4,18.452663799490647,20.09972747493907,1.748149876686906,7.175,0.75
nm0000569,Gwyneth Paltrow,4,18,17.8053173297833,18.935112365287143,1.0210032834869187,6.461111111111111,0.3333333333333333
nm0000571,Mary-Louise Parker,1,9,17.822843761378564,18.319107258312318,0.9053251131164443,6.666666666666667,0.3333333333333333
nm0000572,Sarah Jessica Parker,3,9,17.656156922029904,18.770172024164662,1.3447130215289629,5.522222222222222,0.5555555555555556
nm0000574,Jason Patric,1,7,17.22854243021461,17.109228646552637,0.7406708117350298,6.3,0.14285714285714285
nm0000576,Sean Penn,4,13,17.341871111992198,17.876869416898007,1.0503042005223244,6.7153846153846155,0.38461538461538464
nm0000579,Ron Perlman,4,20,17.861189965702906,18.38824477623194,0.7933398245675707,6.2,0.25
nm0000586,Jada Pinkett Smith,3,8,18.112795977788508,19.466082251468233,1.4199904918840949,6.725,0.625
nm0000592,Pete Postlethwaite,3,6,17.9426449591384,19.079172610380795,1.1854489159345014,6.683333333333334,0.5
nm0000593,Kelly Preston,1,10,17.26803459845738,17.875891733840348,1.0102298352619385,5.779999999999999,0.5
nm0000596,Jonathan Pryce,3,10,18.286577770863992,19.580668866480984,1.2728737032266935,6.7299999999999995,0.6
nm0000597,Bill Pullman,1,11,16.924977323273392,17.87387970794894,1.335496764193812,6.318181818181818,0.2727272727272727
nm0000598,Dennis Quaid,4,24,17.478430998565585,18.091546948650468,1.0322491439504555,6.104166666666667,0.4166666666666667
nm0000602,Robert Redford,3,11,17.70473009483615,18.51337244481197,1.4521260082145624,6.745454545454546,0.36363636363636365
nm0000603,Vanessa Redgrave,3,5,17.034386422832473,17.87955537421381,1.1696180453121494,6.8,0.4
nm0000604,John C. Reilly,4,21,17.80616870596577,18.78435819798875,1.1015214486221205,6.738095238095238,0.42857142857142855
nm0000605,Brad Renfro,1,5,16.23320854718538,15.828810774702509,0.45510547270123225,6.62,0.0
nm0000606,Jean Reno,1,15,17.759987865418474,18.341218879723275,0.7852379500100236,6.066666666666666,0.13333333333333333
nm0000608,Burt Reynolds,1,4,17.86293821786587,17.939960856165722,0.5268436289303084,5.1,0.25
nm0000609,Ving Rhames,4,14,18.004082478019797,19.024675749857494,1.2189173281437737,6.271428571428571,0.5
nm0000610,Giovanni Ribisi,4,20,17.702672082044522,19.29015594778928,1.5959697466650815,6.515000000000001,0.45
nm0000612,Denise Richards,1,7,16.166885910365842,16.836361186220213,0.9614972293956284,5.314285714285715,0.2857142857142857
nm0000613,Joely Richardson,1,8,17.510620586673568,18.04406411183465,0.7735562673788414,6.6,0.125
nm0000614,Alan Rickman,3,9,17.787268919864246,19.511903039688256,1.2857031211721426,7.055555555555555,0.4444444444444444
nm0000615,John Ritter,2,4,15.801671246862146,16.853180930961635,1.947040591644794,6.275,0.5
nm0000616,Eric Roberts,1,5,17.033586102693732,17.900158859687934,0.6768022309829373,5.4799999999999995,0.2
nm0000619,Tim Roth,4,13,17.471151396447407,18.1359144523744,1.1451445538581668,5.8076923076923075,0.46153846153846156
nm0000620,Mickey Rourke,4,16,17.620365882461307,18.282286455880303,0.9416896810791798,6.06875,0.3125
nm0000621,Kurt Russell,3,11,17.915596201023035,19.18227676282793,1.1993954601470742,6.754545454545454,0.5454545454545454
nm0000623,Rene Russo,1,7,17.651885966624754,18.01384041280118,1.1542639793625282,6.128571428571428,0.2857142857142857
nm0000628,Johnathon Schaech,1,6,17.0926553286923,17.282967177398298,0.8102593342147336,5.55,0.3333333333333333
nm0000630,Liev Schreiber,4,16,17.474252943422865,18.261315627864462,1.1088823764453344,6.40625,0.375
nm0000638,William Shatner,3,4,18.064005814299346,18.938481003797897,1.285375375773164,6.15,0.5
nm0000640,Martin Sheen,3,7,18.018068719783873,19.165111328993813,1.2167681313642156,6.671428571428572,0.5714285714285714
nm0000641,Gary Sinise,1,7,17.807136632461045,18.081099850460372,0.7821787040309517,5.814285714285715,0.2857142857142857
nm0000648,Wesley Snipes,1,9,17.534488067494248,18.02261778058282,0.8388063115411447,6.1,0.3333333333333333
nm0000649,Paul Sorvino,1,6,16.046633733885393,15.957316207676788,0.9292967277434389,6.183333333333334,0.3333333333333333
nm0000651,Sissy Spacek,3,10,16.993147676499913,17.671352219828513,1.8204986798340612,6.39,0.5
nm0000652,James Spader,3,5,18.279117191151315,19.664161785477198,1.3045734551675745,6.220000000000001,0.6
nm0000653,Brent Spiner,1,5,17.431819346125096,17.770952693155383,0.9372889175948182,5.0,0.4
nm0000654,Terence Stamp,3,8,17.995650495645727,18.904618346825536,1.251354240885111,6.2,0.75
nm0000657,David Strathairn,4,14,17.529082649058825,18.64318658340015,1.4505078108971057,6.671428571428572,0.5
nm0000658,Meryl Streep,4,22,17.476154223654163,18.629011656175862,1.48332871687304,6.718181818181819,0.6363636363636364
nm0000661,Donald Sutherland,4,16,17.831330375102233,18.82928606559172,1.147372231842135,6.58125,0.375
nm0000662,Kiefer Sutherland,3,10,17.876643003209757,18.438625227340474,1.1306706059222618,6.09,0.4
nm0000665,D.B. Sweeney,3,4,18.163851147911597,19.321701343538347,1.4789362633464125,6.4,0.5
nm0000666,Lili Taylor,3,6,16.33455029465864,17.94314015639248,1.7976604274044066,6.1000000000000005,0.5
nm0000667,David Thewlis,4,16,17.527557095787227,17.936011744937367,0.967695616029962,6.48125,0.1875
nm0000668,Emma Thompson,4,14,17.960910306823763,18.856514646096162,1.3612257992803554,6.764285714285714,0.5714285714285714
nm0000671,Billy Bob Thornton,4,23,17.32705602664604,17.904878280878936,0.9401708472079655,6.334782608695652,0.2608695652173913
nm0000673,Marisa Tomei,4,17,17.118294948528952,18.263523804950857,1.634333157114057,6.570588235294117,0.5882352941176471
nm0000677,Robin Tunney,1,6,17.529082649058825,17.657902259579487,0.5987696925892596,5.733333333333333,0.16666666666666666
nm0000678,Kathleen Turner,3,4,17.216707972959764,18.514049019025045,1.2858563981217912,6.375,0.5
nm0000679,Deborah Kara Unger,3,6,16.965393554202667,17.663692882263415,1.2564137515607328,5.8999999999999995,0.5
nm0000681,Vince Vaughn,4,20,17.747679288686495,18.62464476677201,1.287963812942077,6.095000000000001,0.5
nm0000685,Jon Voight,4,12,18.02763817065757,19.052538664581224,1.175150536363095,6.075,0.5833333333333334
nm0000686,Christopher Walken,4,21,17.61601659167414,18.22917001574988,0.9816502003939039,6.0,0.2857142857142857
nm0000688,Sela Ward,3,4,17.622173069956816,18.989534674258582,1.6383070476867287,6.225,0.5
nm0000699,Michael Wincott,1,4,17.205815532158404,17.371809260308595,0.6691519750079158,6.35,0.0
nm0000701,Kate Winslet,4,20,17.57895236848377,18.285842569860748,1.1282237396904065,7.055,0.6
nm0000702,Reese Witherspoon,4,20,17.727033458360744,18.534311293068903,1.3204288519497267,6.51,0.6
nm0000704,Elijah Wood,4,14,17.675488127570787,19.399668210308704,1.4567508011733519,6.821428571428571,0.35714285714285715
nm0000705,Robin Wright,4,15,17.265921326393855,17.96844416993167,0.7650716652845521,6.506666666666666,0.3333333333333333
nm0000706,Michelle Yeoh,4,11,17.8633351220118,18.77998698834529,1.1681273137475656,6.454545454545454,0.2727272727272727
nm0000708,Billy Zane,1,4,16.079874542034222,16.424920831800904,0.7213768604128801,5.7,0.25
nm0000715,Caroline Aaron,1,8,16.855259764781927,17.249285828702728,1.0230470878708517,6.0,0.25
nm0000718,Ian Abercrombie,3,4,16.951004817371683,18.073141969966215,1.7367382697446032,5.95,0.75
nm0000719,F. Murray Abraham,1,7,16.860033043306743,17.65712484210383,0.8676728751003686,6.1000000000000005,0.14285714285714285
nm0000722,Joss Ackland,1,5,16.349207451286784,14.48825266379302,0.115083254277213,5.4399999999999995,0.0
nm0000729,Casey Affleck,1,11,17.01418371633128,17.319882529706994,0.6975927243873552,6.318181818181818,0.18181818181818182
nm0000737,Jane Alexander,3,6,17.849751213815786,18.633747331449126,1.159647620381723,6.216666666666666,0.3333333333333333
nm0000741,Tim Allen,4,13,17.8933087410167,18.92557917317011,1.2975282234969794,5.607692307692308,0.5384615384615384
nm0000775,Christina Applegate,4,17,17.61298062197787,18.516032450167184,1.1156812337303972,5.735294117647059,0.4117647058823529
nm0000782,Asia Argento,1,10,16.552627919436368,17.49010546702398,0.8308975285336335,5.7299999999999995,0.3
nm0000792,Tom Arnold,1,8,16.667661160760296,17.230756827729138,1.1279504580231408,5.3999999999999995,0.5
nm0000799,Edward Asner,3,5,17.909855136853043,19.16609348344747,1.438088441513408,5.44,0.6
nm0000821,Amitabh Bachchan,4,20,16.108633202870998,17.124480822463152,1.2974819606437962,6.640000000000001,0.55
nm0000834,Kathy Baker,1,7,17.106042408972954,17.339698038355184,1.0981766283726377,6.485714285714286,0.42857142857142855
nm0000837,Bob Balaban,3,8,17.51989422322956,18.10559217432121,1.074718337602678,6.575,0.5
nm0000843,Anne Bancroft,1,4,17.370858648025116,17.602316238637272,0.8462894138105311,5.825,0.0
nm0000849,Javier Bardem,3,11,17.599299307820246,18.87352117916763,1.3171583165264678,6.8090909090909095,0.5454545454545454
nm0000852,Jean-Marc Barr,1,5,16.15153052375635,16.32371023976049,0.7913265623815825,7.140000000000001,0.2
nm0000855,Raymond J. Barry,1,8,16.792314872588157,17.256575887188582,0.9372443406868749,6.8375,0.375
nm0000867,Jason Bateman,4,20,17.550557716795264,18.693852026667013,1.7090555055570933,6.475,0.6
nm0000870,Kathy Bates,4,19,17.703025164859913,18.541798089234874,1.3368081588680776,6.221052631578948,0.47368421052631576
nm0000872,Patrick Bauchau,1,8,16.598204363933863,17.524660317985894,0.8533953267484768,6.225,0.375
nm0000885,Ned Beatty,3,4,18.309749194418266,19.612827934520762,1.0584262988852071,6.875,0.25
nm0000892,Jason Beghe,1,4,16.677711496036597,17.19846095469098,0.8102696777384435,5.65,0.5
nm0000893,Ed Begley Jr.,1,6,16.827772182649802,17.343433919537844,0.8843553024334883,5.883333333333333,0.16666666666666666
nm0000899,Monica Bellucci,4,13,18.068391786180083,19.09970383754443,1.3711711765341064,6.5,0.38461538461538464
nm0000902,Jim Belushi,1,8,17.407972785035653,17.77953672463986,1.3369918156301144,5.8,0.25
nm0000906,Annette Bening,1,9,16.577628043494652,16.908667728277134,1.1651390935081811,6.544444444444444,0.3333333333333333
nm0000916,Peter Berg,3,4,17.281246492014,18.332214944348202,1.306911011962347,6.275,0.75
nm0000932,Halle Berry,4,20,18.394744806503876,19.232761312703875,1.3032429233388179,6.39,0.55
nm0000949,Cate Blanchett,4,26,18.042664311541458,19.175539180885885,1.2528321665685096,6.961538461538462,0.46153846153846156
nm0000950,Brenda Blethyn,3,10,16.463456905793237,17.369439910705033,1.4219581602807099,6.65,0.5
nm0000959,Powers Boothe,1,7,17.00539888713569,17.600433711752085,0.8749587083351854,6.528571428571429,0.2857142857142857
nm0000973,Benjamin Bratt,4,14,17.825437796508506,19.134987249075614,1.3824528113274441,6.135714285714286,0.35714285714285715
nm0000980,Jim Broadbent,4,26,17.907609026528597,19.071927313638756,1.569712853481175,6.811538461538461,0.5384615384615384
nm0000981,James Brolin,3,9,16.844032702728352,18.017609869045756,1.2850448368005618,5.977777777777778,0.4444444444444444
nm0000982,Josh Brolin,4,19,17.76482936740394,18.54917385050501,1.1115355148756438,6.7105263157894735,0.3684210526315789
nm0000983,Albert Brooks,3,8,17.588989651916357,19.195746380139422,1.4656838050642154,7.225,0.375
nm0000993,Carol Burnett,3,4,17.41282284594998,18.833299434070884,1.6560439344842623,6.824999999999999,0.75
nm0000995,Ellen Burstyn,1,12,17.1871075041849,18.188755929117733,0.7523679765857328,6.591666666666666,0.25
nm0000998,Jake Busey,1,4,16.329166702009918,17.162497983633,0.8498608963328538,5.625,0.5
nm0001001,James Caan,4,13,17.571509358073346,18.25327112973242,0.9834824093888894,6.746153846153846,0.38461538461538464
nm0001015,Robert Carlyle,3,5,17.423722136111028,18.380024241987464,1.19799521165278,6.279999999999999,0.6
nm0001016,David Carradine,3,5,17.1654146803266,18.07659531559146,1.2649398357915704,7.5200000000000005,0.4
nm0001025,Seymour Cassel,1,5,16.238541892686666,16.664670349477706,0.6083341454279076,6.159999999999999,0.2
nm0001029,Jim Caviezel,4,13,17.424763911361943,18.440121329852197,1.3657493274729209,6.723076923076923,0.46153846153846156
nm0001035,Ben Chaplin,1,8,17.439851517607305,18.378787819420385,0.9200614925989331,6.075,0.25
nm0001036,Geraldine Chaplin,3,4,16.813739761592164,18.021651307413062,1.5587343071383037,5.8,0.5
nm0001038,Josh Charles,1,5,17.12601711083961,17.924145136479986,0.757095487593313,6.32,0.4
nm0001046,Julie Christie,3,4,16.705882371415992,17.88938743303691,1.786146741426406,6.725,1.0
nm0001057,Toni Collette,4,16,16.677282832769546,17.632658746803777,1.3372987859719105,6.475,0.5
nm0001059,Robbie Coltrane,3,7,18.02551952582871,19.311771391022475,1.1532805955424852,6.042857142857143,0.42857142857142855
nm0001065,Harry Connick Jr.,3,6,16.819541683919734,17.858750530215246,1.2509427892750735,6.433333333333334,0.6666666666666666
nm0001069,Bud Cort,1,5,17.067434275578364,17.21530785997216,0.8145701339117898,6.88,0.2
nm0001073,Courteney Cox,3,6,17.877676239033843,18.453350896711953,1.0927256948308313,5.6499999999999995,0.6666666666666666
nm0001082,Billy Crudup,4,12,18.008316909256884,18.513574132941773,0.7852245638775786,6.95,0.16666666666666666
nm0001084,Ice Cube,4,18,17.20178232324434,18.184901696446154,1.3220286478161984,5.6,0.3888888888888889
nm0001086,Alan Cumming,1,14,17.846712467545522,18.33108398592534,0.7807496692546043,5.1000000000000005,0.21428571428571427
nm0001089,Henry Czerny,1,4,17.79799204568031,18.272983116656395,0.7532306216610681,6.575,0.25
nm0001092,Mark Dacascos,1,5,16.7147319862035,17.13284397524226,0.7202291533609805,5.6,0.4
nm0001096,Timothy Dalton,3,5,17.76290072653473,18.41699494975053,1.1166509816625976,6.0600000000000005,0.6
nm0001097,Charles Dance,3,9,17.286441308729188,18.346402887454584,1.6237788096345827,6.588888888888889,0.6666666666666666
nm0001099,Jeff Daniels,4,14,17.423528544014225,18.33622370212895,1.301159590054672,6.642857142857143,0.35714285714285715
nm0001100,Blythe Danner,3,8,17.46616882523204,18.92211110210797,1.577450591110049,6.35,0.625
nm0001108,Robert Davi,1,4,16.15516183323749,16.446699152986525,0.8474492663297808,4.175,0.25
nm0001110,Embeth Davidtz,3,6,18.250600705098073,19.4332456048219,1.4741339822714734,6.3500000000000005,0.5
nm0001111,Jeremy Davies,1,6,16.478098454757166,16.1791342733392,0.6449012932117634,6.7,0.16666666666666666
nm0001114,Judy Davis,3,4,17.348686072400533,18.136709803390794,1.0870679440747337,6.575,0.5
nm0001116,Warwick Davis,3,4,18.692614467055055,20.502366019702237,1.9953585933211322,7.35,0.75
nm0001117,Bruce Davison,1,7,17.02721793364163,17.276183940125133,0.7535623376479889,6.114285714285714,0.0
nm0001125,Benicio Del Toro,4,13,17.572228394578623,17.904620001088226,0.8947029055862515,6.815384615384615,0.3076923076923077
nm0001131,Patrick Dempsey,3,8,17.8845373292961,19.421273913952213,1.540630745640009,6.35,0.875
nm0001132,Judi Dench,4,17,18.03631501455527,19.197500671631236,1.6041146774269441,6.611764705882353,0.5882352941176471
nm0001133,Brian Dennehy,1,9,17.42281838550917,18.273314721199487,0.6369717951387994,6.111111111111111,0.1111111111111111
nm0001136,Bruce Dern,1,9,16.563493533458793,17.249449008572796,0.9848096999060391,6.488888888888889,0.3333333333333333
nm0001137,William Devane,1,4,17.57204868391651,18.198097401316968,0.7046976189013366,5.925000000000001,0.25
nm0001151,Stephen Dorff,1,11,17.219733693775595,17.685707358382157,0.6410546458920686,5.2272727272727275,0.18181818181818182
nm0001165,Charles S. Dutton,3,7,17.399029524198163,17.824249487143106,1.0999288968227128,5.857142857142857,0.5714285714285714
nm0001172,Christopher Eccleston,3,8,18.22070426413343,19.136713582372117,1.6309301528916602,6.3375,0.375
nm0001173,Aaron Eckhart,4,19,17.603222711380898,18.47619050254774,1.0025578788100304,6.368421052631579,0.3684210526315789
nm0001182,Carmen Electra,3,7,17.406934703486552,18.739320627094187,1.733810271469636,4.371428571428571,0.8571428571428571
nm0001184,Jenna Elfman,1,4,17.439851517607305,18.06828645350081,1.0798578805363093,6.025,0.25
nm0001185,Hector Elizondo,3,7,17.26776314210092,18.378147753775416,1.267398829536531,6.042857142857144,0.5714285714285714
nm0001187,Noah Emmerich,1,8,17.405949966851164,17.306073534588446,0.6312751252975954,6.8,0.25
nm0001191,Adam Sandler,4,28,17.927379259675277,18.82779148298119,1.3212389067724268,5.925,0.6428571428571429
nm0001199,Dennis Farina,1,7,16.737134913210696,17.464914844554162,1.0006135139927876,6.128571428571428,0.2857142857142857
nm0001200,Gary Farmer,1,4,16.80936612159933,17.16515335672004,0.40830973646503765,6.025,0.0
nm0001201,Mia Farrow,1,4,18.002130411493113,17.84739977439822,0.6777293947138857,5.8,0.0
